State Name,county Name,State Code,County Code,Date,AQI,Category,Defining Parameter,Defining Site,Number of Sites Reporting
California,San Mateo,6,81,9/4/2016,52,Moderate,PM2.5,06-081-1001,1
California,San Mateo,6,81,9/5/2016,55,Moderate,PM2.5,06-081-1001,1
California,San Mateo,6,81,9/6/2016,60,Moderate,PM2.5,06-081-1001,1
California,San Mateo,6,81,9/7/2016,64,Moderate,PM2.5,06-081-1001,1
California,San Mateo,6,81,9/8/2016,37,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,9/9/2016,32,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,9/10/2016,29,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,9/11/2016,28,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,9/12/2016,27,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,9/13/2016,31,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,9/14/2016,39,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,9/15/2016,40,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,9/16/2016,47,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,9/17/2016,42,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,9/18/2016,39,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,9/19/2016,53,Moderate,PM2.5,06-081-1001,1
California,San Mateo,6,81,9/20/2016,45,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,9/21/2016,31,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,9/22/2016,30,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,9/23/2016,28,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,9/24/2016,29,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,9/25/2016,54,Moderate,Ozone,06-081-1001,1
California,San Mateo,6,81,9/26/2016,61,Moderate,Ozone,06-081-1001,1
California,San Mateo,6,81,9/27/2016,37,Good,NO2,06-081-1001,1
California,San Mateo,6,81,9/28/2016,28,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,9/29/2016,41,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,9/30/2016,34,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,10/1/2016,34,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,10/2/2016,34,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,10/3/2016,30,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,10/4/2016,32,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,10/5/2016,30,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,10/6/2016,31,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,10/7/2016,36,Good,NO2,06-081-1001,1
California,San Mateo,6,81,10/8/2016,48,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,10/9/2016,39,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,10/10/2016,34,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,10/11/2016,35,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,10/12/2016,36,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,10/13/2016,24,Good,NO2,06-081-1001,1
California,San Mateo,6,81,10/14/2016,19,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,10/15/2016,28,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,10/16/2016,32,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,10/17/2016,33,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,10/18/2016,29,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,10/19/2016,30,Good,NO2,06-081-1001,1
California,San Mateo,6,81,10/20/2016,40,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,10/21/2016,28,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,10/22/2016,30,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,10/23/2016,38,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,10/24/2016,32,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,10/25/2016,24,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,10/26/2016,25,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,10/27/2016,27,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,10/28/2016,26,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,10/29/2016,27,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,10/30/2016,33,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,10/31/2016,30,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,11/1/2016,33,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,11/2/2016,29,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,11/3/2016,32,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,11/4/2016,45,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,11/5/2016,44,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,11/6/2016,24,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,11/7/2016,47,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,11/8/2016,40,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,11/9/2016,46,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,11/10/2016,63,Moderate,PM2.5,06-081-1001,1
California,San Mateo,6,81,11/11/2016,58,Moderate,PM2.5,06-081-1001,1
California,San Mateo,6,81,11/12/2016,36,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,11/13/2016,45,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,11/14/2016,56,Moderate,PM2.5,06-081-1001,1
California,San Mateo,6,81,11/15/2016,31,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,11/16/2016,33,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,11/17/2016,28,Good,NO2,06-081-1001,1
California,San Mateo,6,81,11/18/2016,39,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,11/19/2016,35,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,11/20/2016,22,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,11/21/2016,29,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,11/22/2016,27,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,11/23/2016,29,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,11/24/2016,33,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,11/25/2016,34,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,11/26/2016,32,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,11/27/2016,34,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,11/28/2016,29,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,11/29/2016,27,Good,NO2,06-081-1001,1
California,San Mateo,6,81,11/30/2016,28,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,12/1/2016,30,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,12/2/2016,36,Good,NO2,06-081-1001,1
California,San Mateo,6,81,12/3/2016,32,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,12/4/2016,37,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,12/5/2016,27,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,12/6/2016,30,Good,NO2,06-081-1001,1
California,San Mateo,6,81,12/7/2016,29,Good,NO2,06-081-1001,1
California,San Mateo,6,81,12/8/2016,21,Good,NO2,06-081-1001,1
California,San Mateo,6,81,12/9/2016,24,Good,NO2,06-081-1001,1
California,San Mateo,6,81,12/10/2016,24,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,12/11/2016,29,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,12/12/2016,24,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,12/13/2016,42,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,12/14/2016,25,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,12/15/2016,34,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,12/16/2016,33,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,12/17/2016,31,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,12/18/2016,35,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,12/19/2016,38,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,12/20/2016,52,Moderate,PM2.5,06-081-1001,1
California,San Mateo,6,81,12/21/2016,30,Good,NO2,06-081-1001,1
California,San Mateo,6,81,12/22/2016,37,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,12/23/2016,27,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,12/24/2016,30,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,12/25/2016,51,Moderate,PM2.5,06-081-1001,1
California,San Mateo,6,81,12/26/2016,25,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,12/27/2016,42,Good,NO2,06-081-1001,1
California,San Mateo,6,81,12/28/2016,39,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,12/29/2016,47,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,12/30/2016,55,Moderate,PM2.5,06-081-1001,1
California,San Mateo,6,81,12/31/2016,38,Good,PM2.5,06-081-1001,1
California,Santa Clara,6,85,1/1/2016,81,Moderate,PM2.5,06-085-0006,3
California,Santa Clara,6,85,1/2/2016,64,Moderate,PM2.5,06-085-0006,3
California,Santa Clara,6,85,1/3/2016,65,Moderate,PM2.5,06-085-0006,3
California,Santa Clara,6,85,1/4/2016,49,Good,PM2.5,06-085-0006,3
California,Santa Clara,6,85,1/5/2016,32,Good,NO2,06-085-0006,3
California,Santa Clara,6,85,1/6/2016,26,Good,Ozone,06-085-0005,3
California,Santa Clara,6,85,1/7/2016,35,Good,NO2,06-085-0006,3
California,Santa Clara,6,85,1/8/2016,45,Good,PM2.5,06-085-0006,3
California,Santa Clara,6,85,1/9/2016,27,Good,Ozone,06-085-0005,3
California,Santa Clara,6,85,1/10/2016,45,Good,PM2.5,06-085-0006,3
California,Santa Clara,6,85,1/11/2016,33,Good,PM2.5,06-085-0006,3
California,Santa Clara,6,85,1/12/2016,33,Good,PM2.5,06-085-0005,3
California,Santa Clara,6,85,1/13/2016,31,Good,Ozone,06-085-0005,3
California,Santa Clara,6,85,1/14/2016,28,Good,Ozone,06-085-0005,3
California,Santa Clara,6,85,1/15/2016,42,Good,PM2.5,06-085-0005,3
California,Santa Clara,6,85,1/16/2016,25,Good,PM2.5,06-085-0002,3
California,Santa Clara,6,85,1/17/2016,18,Good,Ozone,06-085-0005,3
California,Santa Clara,6,85,1/18/2016,28,Good,Ozone,06-085-0005,3
California,Santa Clara,6,85,1/19/2016,27,Good,NO2,06-085-0006,3
California,Santa Clara,6,85,1/20/2016,40,Good,PM2.5,06-085-0005,3
California,Santa Clara,6,85,1/21/2016,33,Good,Ozone,06-085-0005,3
California,Santa Clara,6,85,1/22/2016,27,Good,Ozone,06-085-0005,3
California,Santa Clara,6,85,1/23/2016,32,Good,Ozone,06-085-0005,3
California,Santa Clara,6,85,1/24/2016,37,Good,PM2.5,06-085-0006,3
California,Santa Clara,6,85,1/25/2016,37,Good,PM2.5,06-085-0006,3
California,Santa Clara,6,85,1/26/2016,49,Good,PM2.5,06-085-0006,3
California,Santa Clara,6,85,1/27/2016,57,Moderate,PM2.5,06-085-0006,3
California,Santa Clara,6,85,1/28/2016,59,Moderate,PM2.5,06-085-0006,3
California,Santa Clara,6,85,1/29/2016,31,Good,Ozone,06-085-0005,3
California,Santa Clara,6,85,1/30/2016,36,Good,Ozone,06-085-0005,3
California,Santa Clara,6,85,1/31/2016,32,Good,Ozone,06-085-0005,3
California,Santa Clara,6,85,2/1/2016,32,Good,NO2,06-085-0005,3
California,Santa Clara,6,85,2/2/2016,35,Good,PM2.5,06-085-0006,3
California,Santa Clara,6,85,2/3/2016,45,Good,PM2.5,06-085-0006,3
California,Santa Clara,6,85,2/4/2016,39,Good,PM2.5,06-085-0006,3
California,Santa Clara,6,85,2/5/2016,52,Moderate,PM2.5,06-085-0006,3
California,Santa Clara,6,85,2/6/2016,68,Moderate,PM2.5,06-085-0006,3
California,Santa Clara,6,85,2/7/2016,53,Moderate,PM2.5,06-085-0006,3
California,Santa Clara,6,85,2/8/2016,77,Moderate,PM2.5,06-085-0006,3
California,Santa Clara,6,85,2/9/2016,60,Moderate,PM2.5,06-085-0006,3
California,Santa Clara,6,85,2/10/2016,72,Moderate,PM2.5,06-085-0006,3
California,Santa Clara,6,85,2/11/2016,70,Moderate,PM2.5,06-085-0006,3
California,Santa Clara,6,85,2/12/2016,59,Moderate,PM2.5,06-085-0006,3
California,Santa Clara,6,85,2/13/2016,43,Good,PM2.5,06-085-0006,3
California,Santa Clara,6,85,2/14/2016,43,Good,PM2.5,06-085-0006,3
California,Santa Clara,6,85,2/15/2016,34,Good,NO2,06-085-0005,3
California,Santa Clara,6,85,2/16/2016,49,Good,PM2.5,06-085-0005,3
California,Santa Clara,6,85,2/17/2016,32,Good,Ozone,06-085-0005,3
California,Santa Clara,6,85,2/18/2016,35,Good,Ozone,06-085-0005,3
California,Santa Clara,6,85,2/19/2016,35,Good,Ozone,06-085-0005,3
California,Santa Clara,6,85,2/20/2016,42,Good,PM2.5,06-085-0006,3
California,Santa Clara,6,85,2/21/2016,38,Good,PM2.5,06-085-0006,3
California,Santa Clara,6,85,2/22/2016,38,Good,PM2.5,06-085-0006,3
California,Santa Clara,6,85,2/23/2016,40,Good,NO2,06-085-0006,3
California,Santa Clara,6,85,2/24/2016,52,Moderate,PM2.5,06-085-0006,3
California,Santa Clara,6,85,2/25/2016,67,Moderate,PM2.5,06-085-0005,3
California,Santa Clara,6,85,2/26/2016,56,Moderate,PM2.5,06-085-0006,3
California,Santa Clara,6,85,2/27/2016,36,Good,Ozone,06-085-0005,3
California,Santa Clara,6,85,2/28/2016,40,Good,PM2.5,06-085-0006,3
California,Santa Clara,6,85,2/29/2016,52,Moderate,PM2.5,06-085-0005,3
California,Santa Clara,6,85,3/1/2016,33,Good,PM2.5,06-085-0006,3
California,Santa Clara,6,85,3/2/2016,26,Good,Ozone,06-085-0005,3
California,Santa Clara,6,85,3/3/2016,20,Good,NO2,06-085-0006,3
California,Santa Clara,6,85,3/4/2016,17,Good,NO2,06-085-0006,3
California,Santa Clara,6,85,3/5/2016,31,Good,Ozone,06-085-0005,3
California,Santa Clara,6,85,3/6/2016,39,Good,Ozone,06-085-0005,3
California,Santa Clara,6,85,3/7/2016,32,Good,Ozone,06-085-0005,3
California,Santa Clara,6,85,3/8/2016,30,Good,PM2.5,06-085-0006,3
California,Santa Clara,6,85,3/9/2016,24,Good,Ozone,06-085-0005,3
California,Santa Clara,6,85,3/10/2016,30,Good,Ozone,06-085-0005,3
California,Santa Clara,6,85,3/11/2016,34,Good,Ozone,06-085-0005,3
California,Santa Clara,6,85,3/12/2016,32,Good,Ozone,06-085-0005,3
California,Santa Clara,6,85,3/13/2016,30,Good,Ozone,06-085-0005,3
California,Santa Clara,6,85,3/14/2016,43,Good,Ozone,06-085-0005,3
California,Santa Clara,6,85,3/15/2016,34,Good,Ozone,06-085-0005,3
California,Santa Clara,6,85,3/16/2016,40,Good,PM2.5,06-085-0006,3
California,Santa Clara,6,85,3/17/2016,38,Good,PM2.5,06-085-0006,3
California,Santa Clara,6,85,3/18/2016,40,Good,PM2.5,06-085-0006,3
California,Santa Clara,6,85,3/19/2016,31,Good,PM2.5,06-085-0006,3
California,Santa Clara,6,85,3/20/2016,29,Good,Ozone,06-085-0005,3
California,Santa Clara,6,85,3/21/2016,35,Good,Ozone,06-085-0005,3
California,Santa Clara,6,85,3/22/2016,35,Good,Ozone,06-085-0005,3
California,Santa Clara,6,85,3/23/2016,30,Good,Ozone,06-085-0005,3
California,Santa Clara,6,85,3/24/2016,31,Good,Ozone,06-085-0005,3
California,Santa Clara,6,85,3/25/2016,39,Good,PM2.5,06-085-0006,3
California,Santa Clara,6,85,3/26/2016,40,Good,PM2.5,06-085-0002,3
California,Santa Clara,6,85,3/27/2016,37,Good,Ozone,06-085-0005,3
California,Santa Clara,6,85,3/28/2016,37,Good,Ozone,06-085-0005,3
California,Santa Clara,6,85,3/29/2016,35,Good,Ozone,06-085-0005,3
California,Santa Clara,6,85,3/30/2016,34,Good,Ozone,06-085-0005,3
California,Santa Clara,6,85,3/31/2016,41,Good,PM2.5,06-085-0002,3
California,Santa Clara,6,85,4/1/2016,41,Good,Ozone,06-085-2006,5
California,Santa Clara,6,85,4/2/2016,41,Good,Ozone,06-085-0005,5
California,Santa Clara,6,85,4/3/2016,41,Good,Ozone,06-085-2006,5
California,Santa Clara,6,85,4/4/2016,38,Good,Ozone,06-085-2006,5
California,Santa Clara,6,85,4/5/2016,48,Good,PM2.5,06-085-0006,5
California,Santa Clara,6,85,4/6/2016,61,Moderate,Ozone,06-085-2006,5
California,Santa Clara,6,85,4/7/2016,44,Good,Ozone,06-085-1001,5
California,Santa Clara,6,85,4/8/2016,48,Good,PM2.5,06-085-0005,5
California,Santa Clara,6,85,4/9/2016,25,Good,Ozone,06-085-2006,5
California,Santa Clara,6,85,4/10/2016,29,Good,Ozone,06-085-0005,5
California,Santa Clara,6,85,4/11/2016,31,Good,Ozone,06-085-1001,4
California,Santa Clara,6,85,4/12/2016,39,Good,Ozone,06-085-0005,5
California,Santa Clara,6,85,4/13/2016,44,Good,Ozone,06-085-2006,5
California,Santa Clara,6,85,4/14/2016,43,Good,Ozone,06-085-2006,5
California,Santa Clara,6,85,4/15/2016,41,Good,Ozone,06-085-2006,5
California,Santa Clara,6,85,4/16/2016,46,Good,Ozone,06-085-2006,5
California,Santa Clara,6,85,4/17/2016,58,Moderate,Ozone,06-085-0005,5
California,Santa Clara,6,85,4/18/2016,67,Moderate,Ozone,06-085-0005,5
California,Santa Clara,6,85,4/19/2016,58,Moderate,Ozone,06-085-2006,5
California,Santa Clara,6,85,4/20/2016,50,Good,Ozone,06-085-0005,5
California,Santa Clara,6,85,4/21/2016,34,Good,Ozone,06-085-0005,5
California,Santa Clara,6,85,4/22/2016,42,Good,Ozone,06-085-2006,5
California,Santa Clara,6,85,4/23/2016,46,Good,Ozone,06-085-2006,5
California,Santa Clara,6,85,4/24/2016,43,Good,Ozone,06-085-2006,5
California,Santa Clara,6,85,4/25/2016,43,Good,Ozone,06-085-2006,5
California,Santa Clara,6,85,4/26/2016,40,Good,Ozone,06-085-2006,5
California,Santa Clara,6,85,4/27/2016,40,Good,Ozone,06-085-2006,5
California,Santa Clara,6,85,4/28/2016,40,Good,Ozone,06-085-2006,5
California,Santa Clara,6,85,4/29/2016,39,Good,PM2.5,06-085-0006,5
California,Santa Clara,6,85,4/30/2016,40,Good,Ozone,06-085-2006,5
California,Santa Clara,6,85,5/1/2016,43,Good,Ozone,06-085-2006,5
California,Santa Clara,6,85,5/2/2016,52,Moderate,PM2.5,06-085-0005,5
California,Santa Clara,6,85,5/3/2016,43,Good,PM2.5,06-085-0006,5
California,Santa Clara,6,85,5/4/2016,43,Good,PM2.5,06-085-0006,5
California,Santa Clara,6,85,5/5/2016,32,Good,Ozone,06-085-2006,5
California,Santa Clara,6,85,5/6/2016,29,Good,Ozone,06-085-2006,5
California,Santa Clara,6,85,5/7/2016,28,Good,Ozone,06-085-2006,5
California,Santa Clara,6,85,5/8/2016,35,Good,Ozone,06-085-0005,5
California,Santa Clara,6,85,5/9/2016,33,Good,Ozone,06-085-0005,5
California,Santa Clara,6,85,5/10/2016,51,Moderate,PM2.5,06-085-0006,5
California,Santa Clara,6,85,5/11/2016,50,Good,PM2.5,06-085-0006,5
California,Santa Clara,6,85,5/12/2016,54,Moderate,PM2.5,06-085-0006,5
California,Santa Clara,6,85,5/13/2016,45,Good,PM2.5,06-085-0005,5
California,Santa Clara,6,85,5/14/2016,35,Good,Ozone,06-085-2006,5
California,Santa Clara,6,85,5/15/2016,35,Good,Ozone,06-085-2006,5
California,Santa Clara,6,85,5/16/2016,38,Good,Ozone,06-085-2006,5
California,Santa Clara,6,85,5/17/2016,47,Good,Ozone,06-085-2006,5
California,Santa Clara,6,85,5/18/2016,53,Moderate,PM2.5,06-085-0006,5
California,Santa Clara,6,85,5/19/2016,43,Good,PM2.5,06-085-0006,5
California,Santa Clara,6,85,5/20/2016,32,Good,Ozone,06-085-1001,5
California,Santa Clara,6,85,5/21/2016,32,Good,Ozone,06-085-0002,5
California,Santa Clara,6,85,5/22/2016,30,Good,Ozone,06-085-2006,5
California,Santa Clara,6,85,5/23/2016,29,Good,Ozone,06-085-0005,5
California,Santa Clara,6,85,5/24/2016,26,Good,Ozone,06-085-2006,5
California,Santa Clara,6,85,5/25/2016,31,Good,PM2.5,06-085-0006,5
California,Santa Clara,6,85,5/26/2016,33,Good,Ozone,06-085-0006,5
California,Santa Clara,6,85,5/27/2016,58,Moderate,Ozone,06-085-2006,5
California,Santa Clara,6,85,5/28/2016,74,Moderate,Ozone,06-085-0005,4
California,Santa Clara,6,85,5/29/2016,54,Moderate,PM2.5,06-085-0006,5
California,Santa Clara,6,85,5/30/2016,51,Moderate,PM2.5,06-085-0006,5
California,Santa Clara,6,85,5/31/2016,54,Moderate,Ozone,06-085-1001,5
California,Santa Clara,6,85,6/1/2016,49,Good,PM2.5,06-085-0006,5
California,Santa Clara,6,85,6/2/2016,90,Moderate,Ozone,06-085-2006,5
California,Santa Clara,6,85,6/3/2016,97,Moderate,Ozone,06-085-2006,5
California,Santa Clara,6,85,6/4/2016,53,Moderate,PM2.5,06-085-0005,5
California,Santa Clara,6,85,6/5/2016,50,Good,Ozone,06-085-2006,5
California,Santa Clara,6,85,6/6/2016,33,Good,Ozone,06-085-1001,5
California,Santa Clara,6,85,6/7/2016,33,Good,Ozone,06-085-0005,5
California,Santa Clara,6,85,6/8/2016,38,Good,Ozone,06-085-2006,5
California,Santa Clara,6,85,6/9/2016,38,Good,Ozone,06-085-0002,5
California,Santa Clara,6,85,6/10/2016,42,Good,Ozone,06-085-2006,5
California,Santa Clara,6,85,6/11/2016,46,Good,Ozone,06-085-0005,5
California,Santa Clara,6,85,6/12/2016,39,Good,PM2.5,06-085-0006,5
California,Santa Clara,6,85,6/13/2016,37,Good,Ozone,06-085-0005,5
California,Santa Clara,6,85,6/14/2016,40,Good,Ozone,06-085-2006,5
California,Santa Clara,6,85,6/15/2016,32,Good,Ozone,06-085-2006,5
California,Santa Clara,6,85,6/16/2016,34,Good,Ozone,06-085-0005,5
California,Santa Clara,6,85,6/17/2016,24,Good,Ozone,06-085-2006,5
California,Santa Clara,6,85,6/18/2016,45,Good,Ozone,06-085-2006,5
California,Santa Clara,6,85,6/19/2016,58,Moderate,Ozone,06-085-2006,5
California,Santa Clara,6,85,6/20/2016,45,Good,Ozone,06-085-0002,5
California,Santa Clara,6,85,6/21/2016,45,Good,Ozone,06-085-0002,5
California,Santa Clara,6,85,6/22/2016,61,Moderate,Ozone,06-085-0002,5
California,Santa Clara,6,85,6/23/2016,37,Good,Ozone,06-085-2006,5
California,Santa Clara,6,85,6/24/2016,47,Good,Ozone,06-085-0002,5
California,Santa Clara,6,85,6/25/2016,77,Moderate,Ozone,06-085-2006,5
California,Santa Clara,6,85,6/26/2016,51,Moderate,Ozone,06-085-0006,5
California,Santa Clara,6,85,6/27/2016,52,Moderate,PM2.5,06-085-0006,5
California,Santa Clara,6,85,6/28/2016,74,Moderate,Ozone,06-085-0002,5
California,Santa Clara,6,85,6/29/2016,59,Moderate,PM2.5,06-085-0006,5
California,Santa Clara,6,85,6/30/2016,57,Moderate,PM2.5,06-085-0006,5
California,Santa Clara,6,85,7/1/2016,55,Moderate,PM2.5,06-085-0006,5
California,Santa Clara,6,85,7/2/2016,38,Good,Ozone,06-085-1001,5
California,Santa Clara,6,85,7/3/2016,39,Good,Ozone,06-085-0005,5
California,Santa Clara,6,85,7/4/2016,55,Moderate,PM2.5,06-085-0002,5
California,Santa Clara,6,85,7/5/2016,37,Good,PM2.5,06-085-0005,5
California,Santa Clara,6,85,7/6/2016,32,Good,PM2.5,06-085-0006,5
California,Santa Clara,6,85,7/7/2016,33,Good,Ozone,06-085-2006,5
California,Santa Clara,6,85,7/8/2016,27,Good,Ozone,06-085-0002,5
California,Santa Clara,6,85,7/9/2016,24,Good,Ozone,06-085-0005,5
California,Santa Clara,6,85,7/10/2016,33,Good,Ozone,06-085-2006,5
California,Santa Clara,6,85,7/11/2016,49,Good,PM2.5,06-085-0005,5
California,Santa Clara,6,85,7/12/2016,38,Good,PM2.5,06-085-0002,5
California,Santa Clara,6,85,7/13/2016,49,Good,Ozone,06-085-2006,5
California,Santa Clara,6,85,7/14/2016,61,Moderate,Ozone,06-085-1001,5
California,Santa Clara,6,85,7/15/2016,39,Good,Ozone,06-085-1001,5
California,Santa Clara,6,85,7/16/2016,37,Good,Ozone,06-085-0005,5
California,Santa Clara,6,85,7/17/2016,28,Good,PM2.5,06-085-0006,5
California,Santa Clara,6,85,7/18/2016,33,Good,Ozone,06-085-0002,5
California,Santa Clara,6,85,7/19/2016,40,Good,Ozone,06-085-0002,5
California,Santa Clara,6,85,7/20/2016,44,Good,Ozone,06-085-2006,5
California,Santa Clara,6,85,7/21/2016,42,Good,Ozone,06-085-0002,5
California,Santa Clara,6,85,7/22/2016,46,Good,Ozone,06-085-0002,5
California,Santa Clara,6,85,7/23/2016,71,Moderate,Ozone,06-085-2006,5
California,Santa Clara,6,85,7/24/2016,58,Moderate,PM2.5,06-085-0006,5
California,Santa Clara,6,85,7/25/2016,67,Moderate,PM2.5,06-085-0006,5
